abmient_temperature_c,vibration,pressure_bar,cooling_temp_c,speed_kmph,stress,strain,torque,angular_momentum,force_n
42,0.459584905,1.012168295,-1.021559853,-0.097838333,0.453654459,-0.481924797,1.326833582,-0.647733786,-0.494187246
46,0.28005786,1.384186725,-0.470024317,-1.682501149,-0.372336216,0.052675595,-0.172813924,-0.563837195,1.177065752
43,1.390533967,1.252001983,0.728781521,0.656259559,0.231260706,0.590432151,-0.125051844,0.104987992,1.058261781
61,-1.641348609,-1.144692631,0.88550111,0.592231684,-1.413693397,0.419487688,-1.526191376,-0.084172096,0.511042053
52,-0.155035808,-0.09126702,-1.937021407,0.298335085,-0.584050548,1.438053868,-1.810352169,-0.506114945,0.518801815
55,0.066060262,-0.401570676,-0.149484012,0.22478466,-0.106442532,-0.209167008,0.397540079,-1.23767225,1.361553342
63,-0.495795495,0.562013106,0.913884658,-1.31887791,1.37620271,0.140549248,1.749408843,-1.230211469,-0.213823823
50,1.216577714,-1.007909803,-0.25789486,-0.315904436,-0.425118637,0.845546145,1.723878244,-0.241842953,0.448854129
46,-0.338682185,-0.675891694,0.108815271,0.041677515,-1.907581855,-0.157686237,-1.328198272,-0.047562059,1.464705654
38,2.034762544,-0.413217028,-1.495410875,0.7735174,0.282737054,0.791405289,0.190831802,0.347055458,-0.383551525
51,1.054177909,0.153288469,-0.480033657,0.130981706,1.49525381,0.560311735,-0.855047915,-0.790744968,0.727645982
36,0.950833697,0.694128708,1.828775429,1.667159218,-0.297598197,0.622596614,0.143619842,0.082978694,1.193956009
60,0.559298981,-0.328727693,-0.788068035,0.624447319,-0.746114011,-0.649512093,-0.330829666,-0.965246651,0.212264653
50,-1.063695591,0.663965076,-1.440632343,0.054561385,0.322443899,1.605773542,0.134710321,-0.895353042,-1.012906587
61,-0.431096338,0.822076357,0.149471759,0.452399418,-1.408268593,-1.456515575,-0.598194249,0.756129018,-0.565315844
67,0.572751367,-0.213215237,0.788629333,1.614796379,0.14604341,-0.159246711,-0.903615626,0.493720175,0.130565893
42,0.677557034,-1.245658133,1.193810491,-1.126840855,-0.15487881,0.945273587,0.844850944,-0.359664821,0.273906776
61,1.307183845,-1.171190335,-0.517722642,-0.360084119,-0.257750754,-1.15093242,-0.598426144,0.925668324,0.741299816
49,-0.46744101,0.591726975,0.222475577,-0.349691024,-0.20776426,1.186234168,-0.39716271,1.182803382,0.061566832
66,-0.860153385,-0.476224436,0.544354878,-0.670758516,-0.674734021,-0.923200879,-0.197861971,-1.110897041,-0.466875308
38,0.859104193,-1.712629323,0.649210528,-0.956580009,-0.516172448,-1.486823056,-1.256541456,0.613995691,2.549112342
37,-0.809626576,0.612952368,-0.547202744,0.597939206,-0.742764398,1.288706857,-0.438517497,1.388228818,1.099156731
37,0.873311836,0.129554521,1.712724931,-0.456774394,0.266105375,-0.503980053,-0.672553314,-0.251800187,0.690313713
39,1.199736176,-1.405967081,-0.687297023,0.611095946,0.069558851,-0.929357094,-0.563917285,-0.756391115,0.674799318
47,0.456153036,1.179419981,0.707872159,-0.460453716,-0.486040212,1.411416416,0.046036992,-0.935223152,-0.493958916
64,-0.357579032,0.836635987,-0.021911236,-1.26201921,0.524489032,-1.304802348,-1.90700442,0.939232892,-1.800153275
56,0.041082226,0.138745251,-0.587218564,1.198047275,0.473070739,-0.525960727,0.458839432,0.546047484,-0.204302668
47,0.59346592,-1.274319368,-0.642851299,1.798412082,1.76234312,0.14749257,-0.496153449,0.960374597,0.00353687
64,0.010185519,-1.402330533,-0.586346911,0.224678855,0.899112308,-0.638862707,0.532868224,-0.948855617,-0.00573332
64,2.198296339,-0.307068487,-0.446871065,0.523085326,-0.018432299,-0.45446033,0.275880578,-0.498122635,1.061263823
56,-0.990670931,-1.71391539,-1.018885599,1.736767044,-1.050405216,1.600681835,1.066597429,-0.402698754,-1.462644263
57,-1.002668587,0.405080273,0.697409703,0.508653488,0.255166549,1.898107737,-0.1897082,0.592045896,0.431597886
55,-0.976895387,-1.410823313,-0.703515316,1.165038846,-1.187092472,1.29522272,-1.072583951,0.009056527,-0.622801025
41,-0.589579923,0.164912729,-0.615020849,0.713120317,0.659357159,-0.67705087,0.936366127,-0.886321824,1.240477055
53,-2.17893152,-0.288131453,0.488690591,1.319976904,-0.313642867,-0.034313248,1.108472072,0.049099807,0.170446285
70,-0.629650427,0.711785268,-0.107961943,0.311109417,1.217696973,0.04244077,-0.360968359,-0.178147072,1.986898258
39,-0.653284702,-0.937947595,-1.421903635,0.29893238,-1.087465513,0.059366536,-0.604419827,0.280067751,0.111301166
61,0.078514025,0.27372945,-0.936009499,0.608672699,-0.051538942,0.112528289,0.730812448,-0.970769143,1.209655033
63,0.417800583,-1.394840193,-0.196557244,-1.349546356,0.206129799,0.172153041,-0.289566004,1.388776886,-0.457329768
60,-1.240216336,0.795549552,-0.574987837,-0.873316339,-0.626527045,0.23237429,0.921467233,-0.607725645,0.923183493
38,0.900054243,-0.114961766,0.750482537,1.361041846,1.3921668,1.007139119,1.193670501,-0.224269944,1.325518815
54,1.80224223,0.495850669,-0.764402029,1.420654761,2.825770501,1.161884391,0.14202084,1.932980521,-0.953166365
41,-0.208285103,-1.320525347,-0.967127071,0.430374164,1.033557277,2.073810589,0.990303807,-0.89138365,-0.678129796
47,1.574371237,0.499084276,-1.010546209,-0.951991677,-0.808647839,-1.551736851,1.024854636,0.018777835,0.334099599
38,0.198989494,0.306203396,0.406657247,1.202767861,-1.090127501,0.579292556,0.781982972,1.301544824,-0.754928242
42,1.988731919,0.363697893,0.483471726,0.079926265,-0.310667587,-1.53013677,-1.515585165,1.371868278,-0.388382517
60,1.117283466,0.312633963,-1.672444588,-1.170261152,-0.16326285,-0.941255383,-0.120473205,0.547800329,-0.626575653
44,-1.563904635,-0.193463883,0.622075197,0.619542824,-0.460341313,1.547766227,-0.264603448,-1.049578892,-1.306421165
48,0.018627371,1.24129922,0.86097327,0.892489005,-1.33414116,-0.158886666,-0.478155929,-2.170890409,-0.038495852
65,1.054324975,-0.155897986,-1.690997762,0.876114766,0.515452212,-0.51412469,-1.257801748,1.319245138,0.143567387
35,0.030546581,-0.7391692,-0.690431429,-0.309580912,-0.489945325,-0.160757794,-0.887962031,-0.902698271,-0.789073649
43,-0.036883531,-0.058726193,1.428892424,-0.519604239,0.303283759,0.588575531,0.88340359,-1.401151467,-0.098503701
69,1.26976475,-0.950517945,1.006101706,-1.306871643,2.452996396,0.749952146,0.368099767,2.044151087,-1.452866412
45,-0.709854182,-0.463996423,0.024792659,1.519598853,-1.873634339,-1.081977717,-0.345552492,-2.023317358,-0.947865964
43,0.017515613,-0.177246616,0.501249396,0.212861387,-0.06810869,0.286758114,-0.108352984,-0.00806795,-0.869578693
35,0.323625765,-0.379554121,2.112019624,1.566497881,0.057227014,-0.842626186,0.836263607,-1.621756736,-0.305517275
48,-0.33379096,0.199397073,0.502796973,-0.258905401,0.00442128,-0.446643494,-0.811862937,0.442903276,-0.605147353
49,-0.020129104,1.945761391,-1.220808861,1.711488988,-0.065359034,-0.716601795,-0.837658428,0.047335821,0.224820538
69,0.775023263,0.57094984,1.364939,-1.820816199,0.23383606,1.515189466,1.315287533,0.913580268,-1.038472427
45,0.432837621,1.072300647,-0.870938891,0.163494517,-1.13919986,-0.363054637,-0.364523469,-0.045627498,0.771819169
44,-0.808717532,-0.503709437,0.993902236,-0.813117023,-0.010399869,-1.295237859,1.993570672,0.028814325,-0.480009294
47,-1.104123986,-0.587016289,0.656270661,-0.60535458,-0.520939397,0.22331306,1.584878452,-0.556614206,1.834745099
57,-0.78910218,-0.378178047,0.889513553,-1.327523805,-1.08922121,0.702295817,-2.104662611,-0.160212572,-0.108765425
40,0.001248456,0.852889097,1.540932975,-0.644171615,-0.346203336,1.299799168,-2.55311828,0.789443851,0.454474991
40,-0.159939788,-2.148118478,-1.465914329,1.908883435,-1.845407219,-0.218588599,-1.242666282,-2.343587152,0.098709349
35,-0.831957493,-1.033164775,-0.069588555,-0.56354531,-2.598922256,-0.355931412,0.201986652,-0.893696067,-0.458305446
41,-0.598150453,0.102335847,1.946049503,1.082472554,0.198221662,0.932409775,-0.305331758,-0.632460871,-0.857044028
65,-1.520039285,-0.224092367,0.976381745,-1.951910828,-0.484180254,-1.172971572,-1.195586778,1.487390239,-0.774402948
49,0.417853703,1.967729682,0.177158337,2.441216159,0.207028773,0.869899066,-1.577903175,-0.735527284,0.708787328
65,-0.040018725,0.447683216,-1.02317313,-0.017285086,0.754987077,0.351531269,0.849912231,0.018525546,0.018473602
60,-1.259787343,-0.662191444,0.106720493,0.912282028,1.359420259,0.534739464,0.327590142,0.291058864,-0.104080577
48,0.028620504,-1.577607069,-0.911881299,1.239658497,0.696072045,0.584337527,-0.001669588,1.808832617,-0.234857738
55,1.342622011,-0.340560035,-1.468366956,-0.573367401,0.682201389,-0.904449691,-0.035563429,-1.217250136,-0.250906351
37,-0.739935853,-1.303220083,0.576478703,0.424889487,-0.011214158,0.204418308,-0.48925155,-1.475050257,-0.96275025
50,1.315137666,0.46675065,0.065305605,-0.271260015,1.344760397,-1.129361174,1.930498218,-0.527656397,0.493405154
43,-0.323457472,0.161106322,-0.773512803,-0.683567545,-0.831492399,1.072630089,-0.26264472,2.035254415,2.133050049
56,0.197828168,0.320031932,0.394948189,-1.53743761,-0.407971817,-0.582288434,0.825932305,0.457990177,0.983888294
37,0.097750802,2.079176665,-0.503889888,-0.101374428,-1.330803886,1.2378179,-0.643267011,0.053106739,-1.80928169
56,1.401523416,-0.907465981,1.779559084,0.746665717,0.352598621,0.289367769,-0.828981086,0.188167902,0.042358814
49,0.158433847,-0.192404208,-0.030572444,0.92918181,-0.53788475,-1.004583674,-0.20273458,-0.812624088,0.516872179
42,-1.141901419,-1.212515744,1.577088212,0.229418008,0.393444431,-1.032532359,-0.257866475,-1.081047033,-0.032920693
38,-1.31097037,-0.080598516,-0.812802101,0.414405877,0.28651827,-0.901071793,0.070814521,0.68411634,1.298111432
