Car Model,MPG,Engine Displacement,Horsepower,Weight,Acceleration,Number of Cylinders,Origin,Curb Weight,Combined Power,Weight Difference,Fuel Efficiency per Weight,Weight per Cylinder,Acceleration Power,Log Weight,Engine Power Squared
Ford,30.75162487,3.276174997,100.2391755,5342.28682,13.97273668,6,Japan,3457.883685,103.515350497,1884.4031350000005,0.0057562661658065,890.3811366666667,1400.6156042818075,8.58340908372988,10.73332261096795
Audi,38.12075836,4.004937286,223.12766,2174.643715,8.966064469,6,Japan,3443.844256,227.132597286,-1269.2005409999997,0.017529656971877805,362.4406191666667,2000.5769843771127,7.684620120909191,16.039522664793044
Mercedes,24.5451841,3.455591327,196.4660857,2946.532526,12.91436685,4,USA,3562.181728,199.92167702700002,-615.6492020000001,0.008330192822721278,736.6331315,2537.2351043133394,7.988384343076704,11.941111419237622
Mercedes,48.87128331,3.107115203,193.4269444,5558.995961,12.76191514,4,Germany,3460.427649,196.534059603,2098.5683119999994,0.008791386727542903,1389.74899025,2468.498250222298,8.623172788383679,9.654164884713733
Mercedes,48.4978918,5.475393556,127.2746479,2036.662201,18.86531519,4,USA,3506.058097,132.75004145600002,-1469.395896,0.023812437711166614,509.16555025,2401.076348329772,7.619067570860103,29.979934593086327
Ford,20.07129183,5.021259049,174.8497082,2805.596411,13.23624834,6,Germany,3588.841708,179.87096724900002,-783.2452969999999,0.007154019641351758,467.59940183333333,2314.3541599117343,7.93937141959789,25.213042437164386
Toyota,29.88994024,3.993623833,322.219828,5836.096704,13.7449772,4,Japan,3713.648845,326.213451833,2122.4478589999994,0.005121563564824714,1459.024176,4428.904189247922,8.671817479758989,15.949031319505613
BMW,22.03513239,3.777509445,216.5444291,4453.607386,11.02479689,8,Japan,3104.582454,220.321938545,1349.0249319999998,0.0049477042945608235,556.70092325,2387.3583484885053,8.40146969530155,14.269577607064209
Mercedes,21.39361978,3.982641919,266.9579129,3046.685467,19.23619405,8,Germany,3618.750976,270.940554819,-572.065509,0.007021932526912862,380.835683375,5135.254215727398,8.021809546548793,15.861436654976004
Toyota,11.47547789,2.305248431,250.7467521,2267.964378,16.65778864,4,Japan,2650.305639,253.052000531,-382.34126100000003,0.005059813990605808,566.9910945,4176.886398648277,7.726637958375091,5.314170328627961
Mercedes,34.38257336,3.080550973,450.36197,2112.765362,9.281079355,8,USA,3814.282198,453.442520973,-1701.5168359999998,0.016273730144578166,264.09567025,4179.845182044129,7.655752966490336,9.489794297251246
Chevrolet,30.10716093,1.657838132,462.1195996,2978.980319,17.66314379,8,Japan,2935.066462,463.777437732,43.91385700000001,0.010106532338591124,372.372539875,8162.484935912026,7.999336346112069,2.748427271913249
Ford,12.05915005,3.40218415,297.1827887,5525.943278,11.4859454,8,Japan,3105.190471,300.58497285,2420.752807,0.002182279014337722,690.74290975,3413.425284827937,8.61720924086318,11.574856990511224
Audi,21.14585857,3.672098336,232.0623801,3663.654617,17.43000715,8,Japan,3705.415619,235.73447843600002,-41.761001999999735,0.0057717936816094806,457.956827125,4044.8489443890185,8.206216457431685,13.484306189253969
Chevrolet,46.33063544,2.410998944,142.7202816,4881.333477,17.34332102,8,Japan,3455.480557,145.131280544,1425.8529200000003,0.009491389116990665,610.166684625,2475.243659853599,8.493173715003866,5.812915907969116
BMW,19.58247563,5.356115389,481.3611518,5673.140142,7.833052801,6,USA,2962.941985,486.71726718900004,2710.1981570000003,0.003451787747146402,945.523357,3770.5273183995764,8.643498060353016,28.687972060282622
Mercedes,15.79579488,5.137818444,124.090778,3632.161846,15.51711697,4,Germany,2838.098667,129.228596444,794.0631789999998,0.004348868676486836,908.0404615,1925.5311171243027,8.197583299851715,26.397178363506576
BMW,29.57811041,4.388572942,219.060111,2765.109484,9.35964454,8,Japan,3936.571673,223.448683942,-1171.4621889999999,0.010696903895180448,345.6386855,2050.3247718529437,7.924835509555883,19.259572467254532
Nissan,49.42601816,3.633546515,219.2264805,4068.471723,9.46239005,4,Japan,2631.664542,222.86002701500001,1436.8071810000001,0.012148546561251347,1017.11793075,2074.406467779719,8.311022709885203,13.202660276668645
Mercedes,19.68221086,4.979876639,228.1605145,5632.334748,9.445221153,8,USA,2506.502663,233.140391139,3125.832085,0.003494503033043092,704.0418435,2155.026517834763,8.636279332861355,24.799171339657942
Honda,36.8854219,2.022609375,165.7147373,5217.497657,15.88352371,6,USA,3509.402353,167.737346675,1708.095304,0.00706956175639352,869.5829428333333,2632.1339590009716,8.559773189885611,4.090948683837891
Toyota,40.46478461,4.662039177,413.2645724,2263.319373,8.447390627,6,USA,3421.711641,417.926611577,-1158.392268,0.01787851290132531,377.21989549999995,3491.0072753629233,7.724587763824372,21.734609287882833
Nissan,19.50550176,1.999283256,148.9991448,4770.2912,5.013587529,8,Japan,3606.420944,150.99842805600002,1163.8702559999997,0.004088954099909037,596.2864,747.0202542009451,8.47016263023705,3.9971335377219614
Audi,39.12865394,4.67684265,353.9626637,4287.59009,15.7285528,8,Germany,3597.450747,358.63950635000003,690.1393429999998,0.009126024904120442,535.94876125,5567.320445234093,8.36348010349834,21.872857172859025
Nissan,24.71132531,2.603070273,149.5384107,5629.852705,7.567771158,8,USA,3794.888691,152.141480973,1834.9640140000001,0.0043893378041761745,703.731588125,1131.6724715086186,8.635838558269288,6.775974846176295
Audi,35.29223322,5.008362324,128.214255,2489.925667,6.56723593,6,USA,3883.162886,133.222617324,-1393.237219,0.014174010769776124,414.9876111666667,842.0132621741822,7.820008136402714,25.083693168462684
Toyota,35.34118843,5.276168375,463.7718015,4136.144453,8.562741809,6,USA,3662.536882,469.047969875,473.607571,0.008544476343026795,689.3574088333334,3971.158194539299,8.327519341352069,27.837952721350142
Toyota,31.43098736,2.095183878,176.0515065,5517.850774,10.69850783,4,Germany,2848.439202,178.146690378,2669.4115719999995,0.005696237293712649,1379.4626935,1883.4884207735458,8.61574371091753,4.3897954826311185
BMW,13.6115908,3.35070242,428.5000618,3640.095147,12.13859491,6,Japan,3195.244267,431.85076422000003,444.85087999999996,0.0037393502780327186,606.6825245,5201.388669100166,8.199765099574876,11.227206707393858
BMW,43.41209982,5.423949513,317.8523484,3927.979671,5.668550611,8,Japan,3462.572861,323.276297913,465.40680999999995,0.011052017437999618,490.997458875,1801.7621237306046,8.275880494053633,29.419228319572937
Ford,22.8312026,3.433629744,131.1426078,2281.842711,19.55859999,4,Japan,3309.047903,134.576237544,-1027.2051920000004,0.010005598760132947,570.46067775,2564.9658076056544,7.732738602104363,11.789813218881505
Chevrolet,17.46074042,4.95419009,482.1792766,3112.574562,15.7409458,6,USA,2738.346269,487.13346669,374.22829299999967,0.0056097420550724145,518.762427,7589.957858843808,8.043205496148682,24.54399944785421
BMW,11.63100566,3.854926089,198.7844668,3298.026597,9.84791098,6,Japan,3383.909546,202.639392889,-85.88294899999983,0.003526656113258749,549.6710995,1957.6117332531653,8.101079567671622,14.860455151652836
Nissan,33.63571773,3.001319632,443.8581381,5780.489795,9.780458859,8,USA,3829.792974,446.859457732,1950.6968210000005,0.00581883524110607,722.561224375,4341.1362589193905,8.662243697695601,9.007919533428614
Ford,37.10257447,2.643134222,167.5240023,3130.669442,11.72813824,4,Germany,3127.775835,170.167136522,2.8936069999999745,0.011851322906291045,782.6673605,1964.744657492478,8.049002139898523,6.986158515507546
Audi,10.66351316,2.312892364,441.5771529,3843.474941,14.39367234,6,Germany,3503.399237,443.890045264,340.07570399999986,0.002774445865705464,640.5791568333333,6355.91685167268,8.254132168929244,5.349471087449509
Ford,30.48372233,4.547192766,105.2915252,4685.217694,7.195595999,6,Japan,3423.901429,109.83871796599999,1261.316265,0.006506361992322827,780.8696156666666,757.6352774577276,8.452167659761626,20.676962051162732
Nissan,19.05983101,3.046162027,304.7121826,2648.73349,7.833947206,8,USA,3065.564705,307.758344627,-416.8312149999997,0.007195828150305903,331.09168625,2387.099151513432,7.881836876434249,9.279103094736747
BMW,35.80691162,3.545101849,407.7770318,3945.769549,17.89151874,4,USA,3347.906811,411.32213364899997,597.8627380000003,0.009074759986698858,986.44238725,7295.750406191275,8.280399283711409,12.567747119783219
Mercedes,16.97465716,3.46930192,473.918207,4954.156158,8.843823858,4,Japan,2815.318051,477.38750892,2138.8381069999996,0.003426346812380798,1238.5390395,4191.249145807183,8.507982131151218,12.036055812115686
Audi,37.63750952,3.809116117,463.6808545,5467.420852,10.70292497,4,Germany,3319.160888,467.489970617,2148.2599640000003,0.006883960561812628,1366.855213,4962.741395738987,8.606562276360181,14.509365592789157
Nissan,25.46941385,4.962308582,427.8499478,4505.037099,18.06907776,4,Germany,3698.244386,432.812256382,806.7927130000003,0.005653541422700723,1126.25927475,7730.853976410141,8.412951405080673,24.624506462990855
Honda,47.46919955,5.422957374,455.2765399,4676.214061,14.94721744,8,Germany,3638.421654,460.699497274,1037.7924069999995,0.010151203287697398,584.526757625,6805.117437216135,8.45024410020112,29.408466680220975
BMW,15.50083777,3.130336834,179.6878743,2505.13389,10.12567819,6,Germany,3036.931825,182.818211134,-531.797935,0.006187628466436977,417.522315,1819.4615898069717,7.8260974611924095,9.799008694297143
Chevrolet,23.64265404,4.810075688,213.6737183,5783.105989,15.25549319,6,Germany,2668.127824,218.483793988,3114.9781649999995,0.004088227690270679,963.8509981666666,3259.697954407628,8.66269618567486,23.136828124288677
Audi,14.53894085,4.558111179,215.58741,2530.29631,5.295248231,4,Japan,3699.913848,220.145521179,-1169.617538,0.005745943979976005,632.5740775,1141.5888514283718,7.836091693440796,20.77637752012477
Nissan,46.98774473,3.794115806,250.8215724,5098.691749,16.0346399,4,Japan,2897.558634,254.61568820600002,2201.1331149999996,0.009215647276424517,1274.67293725,4021.8335925857787,8.536739266001662,14.39531474933903
BMW,45.09357414,5.324188574,257.3282682,3059.265287,12.30524061,4,Japan,2579.565651,262.65245677400003,479.6996360000003,0.014740001245272848,764.81632175,3166.486255955612,8.025930063829676,28.346983971512152
Toyota,20.31766511,2.301898062,317.8221299,5734.372575,17.19773221,6,Germany,3167.78944,320.124027962,2566.5831350000003,0.0035431365584054327,955.7287625,5465.819880432035,8.654233620788663,5.298734687839355
Honda,36.39936184,1.937056841,163.9519053,4879.838157,19.31956478,6,Germany,3609.205794,165.88896214099998,1270.6323630000002,0.007459133001734098,813.3063595,3167.479455247775,8.492867333748057,3.7521892052648993
Audi,42.68888801,4.915847868,376.4986655,5015.254852,18.88682824,4,Japan,3712.740011,381.41451336800003,1302.5148410000002,0.008511808326744629,1253.813713,7110.865627887714,8.52023951705101,24.16556026132015
Audi,32.20803246,3.256599267,167.0266157,2876.236692,18.63897565,8,Japan,3973.303224,170.28321496700002,-1097.0665319999998,0.011197977047432785,359.5295865,3113.2050229342076,7.9642380144809835,10.605438785824937
Chevrolet,31.18602313,4.887875417,224.1233928,3772.159907,12.68254934,6,Germany,2784.111526,229.011268217,988.0483810000001,0.00826741811027896,628.6933178333334,2842.455987434201,8.23540303601491,23.891326092112923
BMW,19.67409164,5.072360821,301.3380522,4471.252778,10.40213171,6,USA,2940.692276,306.410413021,1530.5605019999998,0.004400129587126644,745.2087963333333,3134.5581082192552,8.405423911875802,25.728844298415797
Toyota,13.72411071,1.749830374,418.5762246,5079.894473,11.97552987,4,Japan,3414.235748,420.326054974,1665.6587250000002,0.0027016527179736945,1269.97361825,5012.672080569129,8.53304576732527,3.0619063377729803
BMW,45.88863032,5.033859052,395.7876933,2415.837504,15.34844005,8,Germany,3717.015546,400.821552352,-1301.178042,0.01899491594282328,301.979688,6074.723683142837,7.789801298514621,25.339736955402344
Toyota,46.01672229,3.293276221,358.2137426,5849.461266,18.25996665,4,Germany,2851.112532,361.507018821,2998.348734,0.007866830840896791,1462.3653165,6540.970993447684,8.674104844703189,10.845668267804042
Chevrolet,35.32405829,3.541729956,162.3093042,5560.882682,8.104794545,4,Japan,3114.871676,165.85103415600003,2446.011006,0.00635223943931425,1390.2206705,1315.4835632829058,8.623512130399662,12.543851081227762
Honda,23.56119164,4.006370044,318.8181382,3081.394362,18.77289738,8,USA,3112.601003,322.824508244,-31.206641000000218,0.007646275962128862,385.17429525,5985.140191311259,8.033137488458197,16.05100092946056
Audi,23.96838298,5.205530427,134.9786007,5291.040972,17.22770348,8,Germany,3659.4051,140.184131127,1631.6358719999998,0.00452999383426434,661.3801215,2325.37130900492,8.573770286589893,27.097547026422806
Toyota,39.03822715,1.576464378,250.9452707,4073.295692,19.68284023,8,Japan,2861.398309,252.521735078,1211.897383,0.009583941383551292,509.1619615,4939.315669662201,8.312207703098249,2.485239935102927
Ford,45.8844104,3.407373873,265.4066121,3847.225926,18.2037766,6,Germany,3953.137832,268.813985973,-105.91190599999982,0.011926622268244716,641.204321,4831.402674831257,8.255107628867759,11.61019671040302
Chevrolet,45.48345697,4.25088817,115.9245758,3257.736423,9.199059945,4,Germany,3265.695719,120.17546397,-7.959295999999995,0.01396167493750614,814.43410575,1066.3971218828963,8.088787884415993,18.070050233845947
Chevrolet,41.19502183,4.390827831,209.5952398,4323.874347,6.58933867,6,Germany,2923.100255,213.986067631,1400.774092,0.009527340187066727,720.6457245,1381.094018662063,8.371907118901158,19.279369041484166
Nissan,35.68126585,4.270129726,482.2597869,4919.556471,6.68361608,8,Germany,2926.42609,486.529916626,1993.130381,0.007252943646512723,614.944558875,3223.2392664622134,8.50097365725203,18.234007876868837
Honda,13.3655986,2.037740518,481.4530431,3643.73162,9.368349779,6,USA,2527.44998,483.490783618,1116.2816400000002,0.0036681073124699565,607.2886033333333,4510.420509924763,8.20076360583222,4.152386418698908
Ford,16.46514856,2.697582353,240.9308217,4516.876772,14.21275586,8,Japan,3538.646336,243.628404053,978.2304359999998,0.0036452507763920024,564.6095965,3424.29094797129,8.415576054343797,7.276950551217017
Ford,45.94216754,2.934862102,117.2400436,4797.251685,17.06480489,8,Japan,3663.922454,120.174905702,1133.3292310000002,0.009576768232455162,599.656460625,2000.6784693290936,8.47579846729269,8.613415557755857
Nissan,34.25716239,4.717748831,171.6379757,4844.487268,18.4887546,4,Japan,2548.641659,176.355724531,2295.845609,0.00707137009447498,1211.121817,3173.372412758063,8.485596691686606,22.257154032401864
Toyota,10.36788206,2.61503949,256.8871174,2207.864393,14.35630077,4,Japan,3378.901809,259.50215689000004,-1171.0374160000001,0.004695887162667785,551.96609825,3687.948721332701,7.699780989297165,6.838431534259461
Toyota,14.05886171,2.342819855,479.1118792,5438.991223,5.084469691,4,Japan,3672.509002,481.454699055,1766.4822210000002,0.0025848289018281434,1359.74780575,2436.029828390453,8.601348885705901,5.488804872982222
Mercedes,36.54007076,5.329792076,156.4796254,3833.013259,7.794751648,6,USA,3064.360073,161.809417476,768.653186,0.0095329883543197,638.8355431666666,1219.7198179650727,8.251406524544935,28.406683573392392
Mercedes,10.20246335,1.53545314,405.4063375,3049.664327,6.495893058,4,Germany,3149.112374,406.94179064,-99.44804699999986,0.003345438138772576,762.41608175,2633.476213435455,8.022786806823461,2.3576163451358596
Ford,16.43232206,5.491283423,143.4730157,2967.05803,10.44986713,8,Germany,3042.43735,148.964299123,-75.37932,0.005538254356285711,370.88225375,1499.2739508054037,7.995326178576133,30.15419363171459
Honda,31.94935157,4.207285195,492.503031,3932.056451,12.5202649,4,Japan,2973.476078,496.710316195,958.5803729999998,0.008125354243547203,983.01411275,6166.268412172913,8.27691783797987,17.701248712066185
Toyota,37.67580791,4.813877198,252.6465996,5547.326158,5.650957679,6,Germany,3236.712585,257.460476798,2310.6135729999996,0.0067917059204579775,924.5543596666666,1427.6952420828584,8.621071317317087,23.173413677424332
Chevrolet,36.07845038,2.678477585,410.0938156,3513.390327,10.22716964,4,Germany,2749.15099,412.772293185,764.239337,0.010268842064811661,878.34758175,4194.0990204560785,8.164336755401928,7.174242173347432
BMW,18.97077238,1.557261111,237.0364331,4998.902987,7.687695119,4,Germany,3161.031522,238.593694211,1837.8714650000002,0.003794987106038031,1249.72574675,1822.26382976804,8.516973764743966,2.4250621678329547
Nissan,38.48716885,4.451478074,351.0675509,2387.274924,14.70605249,4,Japan,3912.737686,355.51902897400004,-1525.462762,0.01612179999172982,596.818731,5162.817831071146,7.777907795240781,19.815657043302746
