Date,Car Model,Units Sold,Revenue
2022-01-09,Sedan,2,154320.84928947903
2022-01-09,SUV,9,199599.14618967462
2022-01-09,Truck,6,442630.60953476914
2022-01-09,Sedan,6,189341.59531163593
2022-01-09,Truck,6,385370.235806793
2022-01-09,Electric,10,358611.7221094578
2022-01-09,Truck,3,192226.41906186478
2022-01-09,Sedan,9,260772.7125405243
2022-01-09,Sedan,8,591238.7959601457
2022-01-09,Electric,3,79436.4488857178
2022-01-09,Sedan,6,224404.33998912558
2022-01-09,Electric,1,42647.49897758168
2022-01-09,Truck,6,327918.2049594881
2022-01-09,SUV,1,21786.51085037192
2022-01-09,Truck,4,240506.48550365
2022-01-09,Sedan,8,251101.62036915624
2022-01-09,Electric,5,100519.264307153
2022-01-09,Electric,9,204862.15993169285
2022-01-09,Truck,1,27927.618906925414
2022-01-09,SUV,10,699056.4709459414
2022-01-09,Sedan,7,244324.81015540948
2022-01-09,Truck,6,215600.55052022607
2022-01-09,SUV,6,405144.1094587961
2022-01-09,Truck,6,376310.2043728861
2022-01-09,Truck,5,116786.82629486296
2022-01-09,SUV,3,188474.85366023198
2022-01-09,Electric,8,590776.2625577952
2022-01-09,Electric,2,145964.12246865506
2022-01-09,SUV,7,533970.8646535467
2022-01-09,Electric,3,169572.50764840358
2022-01-09,SUV,8,562943.0549446393
2022-01-09,Electric,8,613163.0012193333
2022-01-09,Sedan,4,275674.4777832982
2022-01-09,Sedan,8,166704.43869020097
2022-01-09,Sedan,3,169167.2816988865
2022-01-09,Truck,2,43626.03828250943
2022-01-09,SUV,7,484278.2194219609
2022-01-09,Sedan,8,546965.2432132252
2022-01-09,SUV,4,137590.60703932558
2022-01-09,Truck,2,52623.07391630156
2022-01-09,Electric,3,112562.39501186508
2022-01-09,Sedan,8,210183.18053461146
2022-01-09,SUV,8,227071.6737481294
2022-01-09,Sedan,10,453764.79352634546
2022-01-09,Electric,9,197185.79525800777
2022-01-09,Sedan,1,51761.23154922675
2022-01-09,Electric,5,191766.5327435438
2022-01-09,Sedan,3,178133.98767049715
2022-01-09,Truck,8,280886.1889944266
2022-01-09,SUV,1,27850.809790540705
2022-01-09,Truck,8,369662.4172874739
2022-01-09,SUV,9,204535.29201997945
2022-01-09,Sedan,1,37458.668089715
2022-01-09,Electric,10,602025.3300520255
2022-01-09,Truck,7,462361.13690848736
2022-01-09,SUV,6,122030.75859181647
2022-01-09,SUV,4,90916.50405482747
2022-01-09,Sedan,9,562184.922592556
2022-01-09,Sedan,7,267398.1024429083
2022-01-09,SUV,7,377933.3640816978
2022-01-09,Electric,4,123359.98386997737
2022-01-09,SUV,8,489642.9301579778
2022-01-09,Electric,10,534339.4813775554
2022-01-09,Sedan,7,492132.95393992413
2022-01-09,SUV,9,638595.7224804948
2022-01-09,Electric,8,482515.978790784
2022-01-09,SUV,7,219235.35182664153
2022-01-09,Electric,8,310741.6534837001
2022-01-09,SUV,2,88699.06946581294
2022-01-10,SUV,8,160729.19522988843
2022-01-10,SUV,1,54371.124582583056
2022-01-10,SUV,7,156072.69268694046
2022-01-10,Sedan,1,38026.12821270959
2022-01-10,Truck,2,102895.09178251705
2022-01-10,Truck,2,159366.30942703204
2022-01-10,Sedan,9,522186.1102250332
2022-01-10,Truck,9,457543.5620107334
2022-01-10,Truck,7,143104.6504480861
2022-01-10,Sedan,7,266674.74170502136
2022-01-10,SUV,9,403954.2363566729
2022-01-10,Truck,8,310162.70128035743
2022-01-10,Electric,1,36422.533722489316
2022-01-10,SUV,7,286931.1032410596
2022-01-10,Sedan,1,45386.72830381969
2022-01-10,Electric,8,223210.14851274405
2022-01-10,Sedan,1,45163.1516650096
2022-01-10,Electric,5,242340.14114202207
2022-01-10,Electric,9,405196.1434218706
2022-01-10,Sedan,4,243198.1499475433
2022-01-10,Truck,9,680664.7170135392
2022-01-10,Sedan,8,401778.7377716928
2022-01-10,Sedan,8,585150.4379155119
2022-01-10,Electric,8,257921.56222156266
2022-01-10,Electric,4,231144.32433481497
2022-01-10,Truck,3,150981.41110237487
2022-01-10,Truck,5,264718.0704286042
2022-01-10,Electric,4,271319.1398125236
2022-01-10,Sedan,6,339715.2610537696
2022-01-10,Truck,2,66911.53688332545
2022-01-10,Electric,2,116739.35573790208
2022-01-10,Sedan,10,714375.4927306641
2022-01-10,Truck,5,212884.1354913276
2022-01-10,Sedan,2,153798.0769754923
2022-01-10,Electric,5,241335.0271640534
2022-01-10,Sedan,10,345898.9659425576
2022-01-10,SUV,8,308920.66247150884
2022-01-10,Truck,8,578633.6178652515
2022-01-10,Electric,6,295324.75624067703
2022-01-10,Electric,7,549778.8044615253
2022-01-10,SUV,1,68382.98182642226
2022-01-10,Truck,10,567050.2794749609
2022-01-10,Electric,3,61710.32456675086
2022-01-10,SUV,6,132095.51205638947
2022-01-10,SUV,2,77415.8922014258
2022-01-10,Sedan,10,523807.7505708266
2022-01-10,Sedan,1,26864.446672486374
2022-01-10,SUV,9,515094.0683067391
2022-01-10,Electric,5,276358.8488029177
2022-01-10,Truck,2,88996.72143862516
2022-01-10,Truck,2,124561.73218400631
2022-01-10,Electric,7,514178.62432320346
2022-01-10,Sedan,3,93176.85444056665
2022-01-10,Truck,9,522005.39438099443
2022-01-10,Sedan,2,45927.45100362966
2022-01-10,Sedan,10,757781.0607623844
2022-01-10,Truck,9,672205.2495570839
2022-01-10,Sedan,9,443516.7286664835
2022-01-10,Sedan,8,582416.1457366822
2022-01-10,SUV,8,434961.73642490857
2022-01-10,Truck,8,319448.2426715238
2022-01-10,Electric,7,511077.9025720149
2022-01-10,Truck,5,334550.2334409328
2022-01-10,Sedan,4,213732.7032607409
2022-01-10,Truck,3,235580.1329589666
2022-01-10,Electric,5,293415.3544237595
2022-01-10,SUV,5,262892.43630548555
2022-01-10,SUV,2,42037.96512392032
2022-01-10,Sedan,8,355186.0896950936
2022-01-10,Truck,7,412769.99818258657
2022-01-10,SUV,1,28134.35441819472
2022-01-10,Electric,9,703171.868438149
2022-01-10,Truck,2,103785.70910791177
2022-01-10,Sedan,8,222480.51596943842
2022-01-10,Truck,9,547309.9454060807
2022-01-10,Truck,2,52586.34874402431
2022-01-10,Electric,9,296592.90958346217
2022-01-10,Electric,3,190385.5205827037
2022-01-10,Electric,2,80831.77164501202
2022-01-10,Truck,10,558566.0781851913
2022-01-10,Truck,3,87734.64453695496
2022-01-10,Electric,4,131371.82439940426
2022-01-10,SUV,8,443949.5651691116
2022-01-10,SUV,8,409204.047145159
2022-01-11,Truck,9,233308.0006724382
2022-01-11,Sedan,7,415521.0306998824
2022-01-11,Sedan,5,283865.65004365
2022-01-11,SUV,8,231641.51057059804
2022-01-11,Sedan,4,96983.94684873444
2022-01-11,Electric,9,344391.6693017371
2022-01-11,Truck,5,172996.91642742517
2022-01-11,SUV,9,650172.9794090758
2022-01-11,Electric,2,40857.193807796204
2022-01-11,Sedan,7,491497.56132173236
2022-01-11,SUV,4,231139.64568250178
2022-01-11,Sedan,6,263173.7170558643
2022-01-11,Electric,9,697211.2391276621
2022-01-11,Electric,3,184161.06304010714
2022-01-11,Electric,7,216027.80190471304
2022-01-11,Sedan,10,601179.7977831986
2022-01-11,SUV,10,558915.8851829427
2022-01-11,Truck,5,278760.41530338523
2022-01-11,Electric,7,554149.6479973763
2022-01-11,Electric,1,66240.73931334272
2022-01-11,Electric,10,725625.5646874327
2022-01-11,SUV,9,447420.9904268711
2022-01-11,Sedan,10,695393.151836755
2022-01-11,SUV,8,208351.4034931823
2022-01-11,Sedan,9,463852.65870221856
2022-01-11,Truck,7,466219.64399902546
2022-01-11,Sedan,3,190160.4715091224
2022-01-11,Truck,8,498530.35088339617
2022-01-11,Electric,4,298197.2095960073
2022-01-11,Sedan,4,100261.94625919571
2022-01-11,Sedan,4,116424.99420546592
2022-01-11,Truck,3,185657.72075601315
2022-01-11,Truck,9,425034.41679487436
2022-01-11,Electric,10,296670.2814832252
2022-01-11,Sedan,5,276826.3170549327
2022-01-11,SUV,4,87547.03797416945
2022-01-11,SUV,5,236022.0195877704
2022-01-11,Electric,5,359860.2348976092
2022-01-11,Truck,7,365519.4775135077
2022-01-11,Truck,5,266323.24549040536
2022-01-11,SUV,8,300520.70471711725
2022-01-11,Truck,7,160847.66166144417
2022-01-11,SUV,3,185109.4004467454
2022-01-11,SUV,4,231061.75654367477
2022-01-11,Truck,3,114038.79468193067
2022-01-11,Truck,3,125267.94828379015
2022-01-11,Truck,5,293776.6468807053
2022-01-11,Truck,7,451412.34646714304
2022-01-11,Truck,4,303703.16138096177
2022-01-11,Sedan,10,548544.4625707497
2022-01-11,Electric,8,399290.7723430601
2022-01-11,Sedan,4,81106.42438849629
2022-01-11,SUV,1,49188.042877262706
2022-01-11,Sedan,6,198246.45861361668
2022-01-11,Sedan,6,172616.58720552275
2022-01-11,Truck,4,251857.73164892523
2022-01-11,Electric,4,246915.05492689626
2022-01-11,Sedan,5,278480.14483294234
2022-01-11,Sedan,2,95905.36115414923
2022-01-11,SUV,8,200220.425048385
2022-01-11,Truck,8,310406.1265647806
2022-01-11,Truck,2,97299.41850801918
2022-01-11,Sedan,2,41667.35573818695
2022-01-11,Electric,3,193318.4681654272
2022-01-11,Truck,3,140283.44771540488
2022-01-11,Sedan,1,35924.1679771079
2022-01-11,SUV,2,62756.502641453764
2022-01-11,Electric,2,84118.99613647231
2022-01-11,Electric,8,556079.3424320635
2022-01-11,SUV,3,207507.38629258017
2022-01-11,SUV,5,325754.27654931444
2022-01-11,Sedan,4,112952.59056998816
2022-01-11,Truck,10,542090.0243130755
2022-01-11,Truck,9,363980.72929927125
2022-01-11,Sedan,3,93524.6242187886
2022-01-11,Electric,6,421241.4708234662
2022-01-11,Electric,10,479379.2541086378
2022-01-11,Sedan,4,301345.8147341439
2022-01-11,Sedan,3,156862.30304169728
2022-01-11,Sedan,9,643597.8503200919
2022-01-11,SUV,7,255392.74105240888
2022-01-11,SUV,3,179821.26778950638
2022-01-11,Truck,4,109618.78174864875
2022-01-11,Sedan,9,686063.7724537815
2022-01-11,Sedan,2,104600.36798727761
2022-01-11,SUV,2,86921.82007331392
2022-01-11,Electric,1,30182.090592976543
2022-01-11,SUV,7,342640.7643110445
2022-01-11,Truck,9,609650.9178533122
2022-01-11,Truck,5,243235.53714952525
2022-01-11,Electric,6,415761.6957120272
2022-01-11,Sedan,2,77186.12866741375
2022-01-12,SUV,2,58175.82195434976
2022-01-12,Electric,9,280331.3182357677
2022-01-12,SUV,9,696434.1070097652
2022-01-12,Electric,3,92987.75750998012
2022-01-12,Sedan,4,297290.904941943
2022-01-12,SUV,5,387552.79976111965
2022-01-12,SUV,10,474580.7847576969
2022-01-12,Sedan,8,222651.7355801657
2022-01-12,SUV,10,314360.2773928612
2022-01-12,Electric,3,66897.73210350896
2022-01-12,Truck,8,288296.82699762646
2022-01-12,Electric,4,179919.0823532606
2022-01-12,Truck,8,487309.0764602927
2022-01-12,Electric,3,76416.86616853556
2022-01-12,Electric,3,114978.12142312885
2022-01-12,Electric,6,250033.1645652382
2022-01-12,Sedan,2,59077.31031291856
2022-01-12,Electric,9,538609.3820261781
2022-01-12,Electric,1,39883.37010244596
2022-01-12,Electric,3,210559.85759327802
2022-01-12,SUV,2,134301.06208269545
2022-01-12,Sedan,3,86425.50076005611
2022-01-12,Sedan,3,62680.75255804909
2022-01-12,SUV,6,123612.26642456281
2022-01-12,Sedan,4,267666.2610730794
2022-01-12,Truck,2,44112.7587877253
2022-01-12,Truck,1,61075.5520224509
2022-01-12,Sedan,10,683459.596436013
2022-01-12,Truck,3,189366.68423034105
2022-01-12,Sedan,10,740986.3168476066
2022-01-12,Truck,6,141478.7052166636
2022-01-12,Truck,10,273371.255963332
2022-01-12,Electric,7,391048.10905328946
2022-01-12,SUV,3,229764.6995724936
2022-01-12,Electric,9,365827.5282256085
2022-01-12,Sedan,10,701146.3231441984
2022-01-12,Truck,10,409793.4742787668
2022-01-12,Truck,3,149102.85268614715
2022-01-12,Electric,6,213101.73097298638
2022-01-12,SUV,7,144624.89429218232
2022-01-12,Sedan,4,289239.44210741296
2022-01-12,SUV,8,432810.7104998338
2022-01-12,Truck,5,276804.6177142096
2022-01-12,Truck,6,189096.93783432827
2022-01-12,Sedan,7,376552.72296118253
2022-01-12,Truck,3,72884.14704689384
2022-01-12,Electric,8,488609.23229520593
2022-01-12,Truck,7,287100.70444896485
2022-01-12,Electric,9,552104.2790708512
2022-01-12,Sedan,4,122737.35530042692
2022-01-12,Truck,1,68134.65078039397
2022-01-12,Electric,1,44714.07762308341
2022-01-12,Electric,3,108102.9739618643
2022-01-12,Truck,3,148315.85462090932
2022-01-12,Electric,8,299660.47577675595
2022-01-12,Truck,6,447288.03995690506
2022-01-12,SUV,7,542423.1040598135
2022-01-12,SUV,6,309553.1662815624
2022-01-12,Electric,6,374284.63317302417
2022-01-12,Electric,5,261003.76805446215
2022-01-12,Truck,10,350891.8634013598
2022-01-12,SUV,10,240170.15893102332
2022-01-12,Truck,9,482445.4404977332
2022-01-12,SUV,1,72270.92092342995
2022-01-12,Sedan,7,358486.91098558914
2022-01-12,Sedan,8,215064.714445853
2022-01-12,Electric,1,26747.664595973016
2022-01-12,SUV,6,237445.4486973841
2022-01-12,Truck,1,48087.95377459179
2022-01-12,Sedan,9,252265.4579810544
2022-01-12,SUV,1,76525.10819016775
2022-01-12,Electric,2,126014.0909878719
2022-01-12,Truck,1,38747.510166441
2022-01-12,SUV,2,118958.24955465476
2022-01-12,Truck,4,146630.49369532743
2022-01-12,Truck,7,149119.33907230318
2022-01-12,Sedan,1,36696.554532946946
2022-01-12,Sedan,6,158196.22442136065
2022-01-12,Sedan,2,159868.19696743233
2022-01-12,Sedan,8,329188.9748977565
2022-01-12,Electric,8,283642.1166235195
2022-01-12,Truck,8,261534.41740116628
2022-01-12,Electric,9,232271.7157677049
2022-01-12,Sedan,4,296571.1282781365
2022-01-12,Truck,1,64016.260233805515
2022-01-12,Truck,3,107556.00660902701
2022-01-12,Truck,8,523683.04871657863
2022-01-13,Sedan,4,246653.2186278255
2022-01-13,Truck,5,173416.05666235066
2022-01-13,Sedan,10,525822.2590208806
2022-01-13,SUV,5,266796.51951340365
2022-01-13,SUV,4,274981.50438077445
2022-01-13,SUV,7,141034.63039988084
2022-01-13,Truck,8,237045.08390038833
2022-01-13,Truck,9,336338.683728792
2022-01-13,Truck,3,66218.52714669751
2022-01-13,Truck,1,35697.7760623957
2022-01-13,Truck,1,63102.15400284804
2022-01-13,Truck,1,63168.713089232275
2022-01-13,Sedan,5,389296.30690556107
2022-01-13,SUV,9,209074.17255338552
2022-01-13,Truck,10,237285.5888533051
2022-01-13,Electric,3,147764.7677177348
2022-01-13,Sedan,8,236992.3822050615
2022-01-13,Truck,7,463742.76627394295
2022-01-13,SUV,6,354117.0361930258
2022-01-13,Sedan,3,107373.35449676443
2022-01-13,Truck,5,272058.8890031869
2022-01-13,Electric,10,790878.9844015683
2022-01-13,SUV,8,413942.79745032935
2022-01-13,Electric,5,115674.87890778728
2022-01-13,Truck,10,359408.72910516046
2022-01-13,Electric,7,176916.9183720983
2022-01-13,Electric,6,290712.07898227766
2022-01-13,SUV,7,250224.97730783172
2022-01-13,SUV,2,52811.73920076351
2022-01-13,Truck,3,198269.9491085049
2022-01-13,SUV,10,635976.0477614355
2022-01-13,Truck,6,472523.63780638657
2022-01-13,Sedan,3,170620.54794342897
2022-01-13,SUV,8,352736.1458887843
2022-01-13,SUV,7,343644.65392890875
2022-01-13,Electric,1,63603.33181639276
2022-01-13,SUV,8,314976.31694046455
2022-01-13,Sedan,4,311586.19198994443
2022-01-13,Electric,2,76148.37035485686
2022-01-13,Truck,6,197857.82135690996
2022-01-13,Electric,5,371150.7833070569
2022-01-13,Electric,1,64839.819296784524
2022-01-13,SUV,4,150896.3731851146
2022-01-13,Truck,9,367802.75491585507
2022-01-13,Electric,10,384002.95337936253
2022-01-13,Truck,5,370471.8098049058
2022-01-13,Electric,7,269128.42731913144
2022-01-13,Electric,3,178424.16149358806
2022-01-13,SUV,2,130306.54274237729
2022-01-13,Sedan,10,260870.43834632315
2022-01-13,SUV,6,262722.83549742773
2022-01-13,Sedan,4,148273.2149829435
2022-01-13,Truck,4,202812.25426570815
2022-01-13,Truck,1,70534.62249367539
2022-01-13,Sedan,2,71384.68828662226
2022-01-13,Truck,10,536776.3193346966
2022-01-14,Electric,10,677120.1419919824
2022-01-14,Sedan,3,185644.17559671984
2022-01-14,SUV,10,330947.1009654697
2022-01-14,Truck,9,390880.9736102508
2022-01-14,Sedan,8,526800.5225476283
2022-01-14,SUV,1,72800.71638535976
2022-01-14,Truck,6,356048.020354085
2022-01-14,Sedan,8,593809.8013915503
2022-01-14,Sedan,4,203036.67709394958
2022-01-14,SUV,2,155546.8876142343
2022-01-14,Truck,10,470036.45021279634
2022-01-14,Electric,9,347944.79768808436
2022-01-14,Electric,8,437249.62065370905
2022-01-14,Truck,6,323321.3862553263
2022-01-14,Sedan,7,363752.8911142586
2022-01-14,Electric,6,333222.29529730184
2022-01-14,SUV,6,230455.7112444979
2022-01-14,Electric,7,493005.3217814268
2022-01-14,Sedan,7,160138.6545886842
2022-01-14,Truck,10,277022.9841623592
2022-01-14,Sedan,9,711268.1346471831
2022-01-14,Truck,5,376856.17144445196
2022-01-14,Truck,9,665840.5279979517
2022-01-14,Sedan,7,315315.3215084288
2022-01-14,Sedan,1,71910.89888463094
2022-01-14,Sedan,5,359547.74099468323
2022-01-14,Electric,1,72021.2069974725
2022-01-14,Electric,4,223313.39544850777
2022-01-14,Sedan,9,600600.900798128
2022-01-14,Truck,8,238412.93654389714
2022-01-14,Electric,4,179369.75721057056
2022-01-14,SUV,7,505821.93003646244
2022-01-14,Electric,5,102416.95376664764
2022-01-14,SUV,8,197528.66299845834
2022-01-14,Truck,4,234936.17324440705
2022-01-14,Electric,2,114214.68481953496
2022-01-14,SUV,9,304813.7088208135
2022-01-14,Sedan,5,314619.0607939288
2022-01-14,Electric,3,145093.41664355132
2022-01-14,Electric,6,135112.18903283775
2022-01-14,Truck,6,331819.9347655225
2022-01-14,SUV,10,479530.85234128626
2022-01-14,Electric,2,93144.60867969439
2022-01-14,SUV,2,141248.81744662288
2022-01-14,Sedan,5,125204.92067965202
2022-01-14,SUV,7,537672.4016017353
2022-01-14,Sedan,3,152164.96217142668
2022-01-14,Sedan,6,394883.26542770804
2022-01-14,SUV,3,126372.26089615726
2022-01-14,Sedan,1,71797.39266717194
2022-01-14,Sedan,6,199253.5956337332
2022-01-15,Electric,2,154269.4483090541
2022-01-15,Truck,7,168234.59396301972
2022-01-15,Sedan,1,38767.465630051185
2022-01-15,Truck,4,87394.88155206529
2022-01-15,Truck,5,193112.46019581959
2022-01-15,SUV,3,133444.87977373373
2022-01-15,Sedan,5,141026.46714685162
2022-01-15,Truck,5,291672.5468056401
2022-01-15,Sedan,9,664107.2906151612
2022-01-15,SUV,9,254292.15529451217
2022-01-15,Electric,7,551606.6697448378
2022-01-15,Sedan,10,699382.0640215842
2022-01-15,Truck,8,510207.50656555896
2022-01-15,Sedan,10,277964.0411550717
2022-01-15,Sedan,2,62766.94080707994
2022-01-15,Sedan,3,89794.21851817808
2022-01-15,Sedan,5,370106.45763081266
2022-01-15,SUV,3,188438.49649505632
2022-01-15,Sedan,8,466296.8685076906
2022-01-15,Truck,10,278940.8221374678
2022-01-15,Truck,6,314847.3230727085
2022-01-15,SUV,2,52960.57022524595
2022-01-15,Electric,2,107897.26217070453
2022-01-15,Electric,3,98961.0236606498
2022-01-15,SUV,4,104102.19117024614
2022-01-15,Sedan,2,114037.64768965374
2022-01-15,Truck,10,236939.5650743808
2022-01-15,Truck,9,556177.621576002
2022-01-15,SUV,2,90871.90441616264
2022-01-15,Truck,9,276543.2050793604
2022-01-15,SUV,2,153206.42369504127
2022-01-15,Sedan,9,451101.78221419
2022-01-15,Truck,10,234567.70907533448
2022-01-15,Sedan,4,274173.61015316995
2022-01-15,Truck,1,53623.194536182826
2022-01-15,Truck,2,81146.47044497274
2022-01-15,SUV,8,498994.79013543687
2022-01-15,Truck,9,667839.5734751022
2022-01-15,Sedan,5,299089.2359516259
2022-01-15,Truck,5,289441.3647090255
2022-01-15,Sedan,6,360843.41685935436
2022-01-15,Electric,8,569837.5452249342
2022-01-15,Electric,10,317326.6099945746
2022-01-15,Electric,2,42640.98494504334
2022-01-15,Electric,7,275916.6076782388
2022-01-15,SUV,3,77781.91811901194
2022-01-15,Sedan,2,147540.92771739513
2022-01-15,Sedan,6,272236.14782732923
2022-01-15,Truck,4,259340.7795968938
2022-01-15,Electric,2,86095.9452054918
2022-01-15,Truck,3,100167.92328659756
2022-01-15,Truck,4,249883.2001843752
2022-01-15,Sedan,3,169529.5113519045
2022-01-15,Sedan,6,313377.9735434674
2022-01-15,Sedan,8,591921.5384339247
2022-01-15,Sedan,2,45564.42356853781
2022-01-15,Truck,10,248687.13791793963
2022-01-15,Truck,5,182560.90138957713
2022-01-15,Sedan,9,479932.8271371052
2022-01-15,SUV,2,151316.419572021
2022-01-15,Sedan,4,262256.3051464214
2022-01-15,Truck,10,467805.9479300444
